,title,trend_rank_score
25931,Love Is Bigger Than Anything In Its Way - Italy,0.275
25932,Love Is Bigger Than Anything In Its Way - Sweden,0.375
25933,Love Is Forever - Denmark,-3.6250000000000004
25934,Love Is Forever - Sweden,0.21500000000000002
25935,Love Is Gone - Belgium,0.26
25936,Love Is Gone - Canada,0.30000000000000004
25937,Love Is Madness (feat. Halsey) - Italy,0.19
25938,Love Is Madness (feat. Halsey) - Sweden,0.15
25939,Love Is Madness (feat. Halsey) - United Kingdom,0.09
25940,Love Is On My Side - Belgium,0.06500000000000006
25941,Love Is On My Side - Sweden,0.19999999999999996
25942,Love Is The Main Thing - Ireland,0.545
25943,Love Is Weird - Sweden,0.355
25944,Love It If We Made It - Canada,0.12
25945,Love It If We Made It - Denmark,0.305
25946,Love It If We Made It - Ireland,-0.9699999999999999
25947,Love It If We Made It - United Kingdom,-0.8699999999999996
25948,Love I’m Given - Sweden,0.465
25949,Love I’m Given - United Kingdom,0.295
25950,Love Letters - Denmark,-6.589999999999996
25951,Love Lies (with Normani) - Belgium,3.449999999999997
25952,Love Lies (with Normani) - Canada,39.26500000000006
25953,Love Lies (with Normani) - Denmark,-10.005
25954,Love Lies (with Normani) - France,12.984999999999996
25955,Love Lies (with Normani) - Ireland,3.8499999999999988
25956,Love Lies (with Normani) - Italy,-3.164999999999999
25957,Love Lies (with Normani) - Sweden,5.210000000000005
25958,Love Lies (with Normani) - United Kingdom,22.71
25959,Love Lies - Sweden,0.1
25960,Love Like That - Canada,0.295
25961,Love Like This - Denmark,0.635
25962,Love Like This - Ireland,0.005
25963,Love Made Me Do It - Ireland,-0.72
25964,Love Made Me Do It - United Kingdom,1.7699999999999998
25965,Love Maze - Canada,0.6100000000000001
25966,Love Me - Belgium,3.85
25967,Love Me - Canada,10.499999999999998
25968,Love Me - Denmark,0.27999999999999997
25969,Love Me - Ireland,4.914999999999999
25970,Love Me - Sweden,1.35
25971,Love Me - United Kingdom,3.6500000000000017
25972,Love Me Again (with Jess Glynne) - Ireland,3.804999999999998
25973,Love Me Again (with Jess Glynne) - United Kingdom,-1.6599999999999997
25974,Love Me Again - Ireland,0.8300000000000002
25975,Love Me Again - United Kingdom,0.6449999999999997
25976,Love Me Back - Sweden,0.155
25977,Love Me Better - Denmark,-0.38
25978,Love Me Better - Ireland,0.5950000000000001
25979,Love Me Better - Italy,0.485
25980,Love Me Better - Sweden,0.6150000000000002
25981,Love Me Better - United Kingdom,0.7649999999999999
25982,Love Me Harder - Canada,0.065
25983,Love Me Harder - France,0.59
25984,Love Me Harder - United Kingdom,0.215
25985,Love Me Land - Denmark,0.39
25986,Love Me Land - Sweden,-14.979999999999993
25987,Love Me Less (feat. Quinn XCII) - Belgium,0.03
25988,Love Me Less (feat. Quinn XCII) - Canada,9.890000000000002
25989,Love Me Less (feat. Quinn XCII) - Ireland,0.8550000000000002
25990,Love Me Like That - Denmark,0.185
25991,Love Me Like That - Sweden,-1.07
25992,"Love Me Like You Do - From ""Fifty Shades Of Grey"" - Belgium",1.925
25993,"Love Me Like You Do - From ""Fifty Shades Of Grey"" - Canada",0.9149999999999999
25994,"Love Me Like You Do - From ""Fifty Shades Of Grey"" - Denmark",1.385
25995,"Love Me Like You Do - From ""Fifty Shades Of Grey"" - France",0.9199999999999999
25996,"Love Me Like You Do - From ""Fifty Shades Of Grey"" - Ireland",0.835
25997,"Love Me Like You Do - From ""Fifty Shades Of Grey"" - Italy",0.55
25998,"Love Me Like You Do - From ""Fifty Shades Of Grey"" - Sweden",0.445
25999,"Love Me Like You Do - From ""Fifty Shades Of Grey"" - United Kingdom",1.0050000000000001
26000,Love Me More - Belgium,0.045
26001,Love Me More - Canada,-2.3100000000000005
26002,Love Me More - Ireland,0.11
26003,Love Me More - United Kingdom,0.88
26004,Love Me Not - Ireland,0.1
26005,Love Me Not - United Kingdom,-0.9199999999999999
26006,Love Me Now (feat. Zoe Wees) - Belgium,0.5850000000000001
26007,Love Me Now (feat. Zoe Wees) - Canada,-0.22000000000000006
26008,Love Me Now (feat. Zoe Wees) - Denmark,-0.96
26009,Love Me Now (feat. Zoe Wees) - France,0.08
26010,Love Me Now (feat. Zoe Wees) - Ireland,0.30999999999999994
26011,Love Me Now (feat. Zoe Wees) - Sweden,-7.26
26012,Love Me Now (feat. Zoe Wees) - United Kingdom,0.5
26013,Love Me Now - Belgium,-8.134999999999998
26014,Love Me Now - Canada,-14.29
26015,Love Me Now - Denmark,-0.05499999999999946
26016,Love Me Now - France,-0.46999999999999953
26017,Love Me Now - Ireland,-9.100000000000001
26018,Love Me Now - Italy,-1.9900000000000024
26019,Love Me Now - Sweden,-1.3300000000000007
26020,Love Me Now - United Kingdom,-0.41000000000000253
26021,Love Money - France,-1.43
26022,Love My Life - Italy,2.815
26023,Love My Life - United Kingdom,0.415
26024,Love Myself - Ireland,0.8350000000000001
26025,Love Myself - United Kingdom,0.11
26026,Love No More - Belgium,4.090000000000001
26027,Love No More - Canada,5.480000000000001
26028,Love No More - Denmark,4.75
26029,Love No More - Ireland,-0.23500000000000063
26030,Love No More - Sweden,2.105
26031,Love No More - United Kingdom,3.5300000000000007
26032,Love Not War (The Tampa Beat) - Belgium,15.124999999999996
26033,Love Not War (The Tampa Beat) - Canada,1.875000000000001
26034,Love Not War (The Tampa Beat) - Denmark,13.694999999999999
26035,Love Not War (The Tampa Beat) - France,-4.635000000000002
26036,Love Not War (The Tampa Beat) - Ireland,2.2250000000000005
26037,Love Not War (The Tampa Beat) - Italy,0.039999999999999994
26038,Love Not War (The Tampa Beat) - Sweden,4.564999999999999
26039,Love Not War (The Tampa Beat) - United Kingdom,1.8950000000000002
26040,Love Of Your Life - Sweden,0.265
26041,Love On The Brain - Belgium,8.154999999999998
26042,Love On The Brain - Canada,3.275000000000002
26043,Love On The Brain - Denmark,-2.314999999999999
26044,Love On The Brain - France,2.970000000000001
26045,Love On The Brain - Ireland,0.9299999999999998
26046,Love On The Brain - Italy,0.375
26047,Love On The Brain - Sweden,0.1
26048,Love On The Brain - United Kingdom,0.49000000000000005
26049,Love On Top - Ireland,4.795000000000001
26050,Love On Top - United Kingdom,6.859999999999999
26051,Love Or Lust - Canada,0.065
26052,Love Or Lust - Denmark,0.05
26053,Love Or Lust - Sweden,0.03
26054,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan) - Belgium,0.205
26055,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan) - Canada,-1.1050000000000002
26056,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan) - Denmark,0.7550000000000001
26057,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan) - Sweden,-0.6200000000000001
26058,Love Scars 3 - Canada,-0.11500000000000003
26059,Love Scars 3 - United Kingdom,0.15
26060,Love Sick - Canada,0.38
26061,Love Sick - United Kingdom,0.3
26062,Love So Cruel - Sweden,0.055
26063,Love So Soft - Belgium,0.085
26064,Love So Soft - Canada,0.505
26065,Love So Soft - Ireland,0.58
26066,Love So Soft - Sweden,0.49
26067,Love So Soft - United Kingdom,0.62
26068,Love Somebody - Canada,0.405
26069,Love Somebody - Sweden,0.11
26070,Love Someone (feat. Sabina Ddumba) - Recorded At Spotify Studios Stockholm - Sweden,0.23
26071,Love Someone (feat. Sabina Ddumba) - Recorded at Spotify Studios Stockholm - Sweden,0.03
26072,Love Someone - Belgium,12.245
26073,Love Someone - Canada,8.155000000000003
26074,Love Someone - Denmark,0.8699999999999993
26075,Love Someone - France,0.33
26076,Love Someone - Ireland,1.7249999999999976
26077,Love Someone - Sweden,-5.574999999999998
26078,Love Someone - United Kingdom,4.6
26079,Love Song - Ireland,0.43000000000000005
26080,Love Song - United Kingdom,0.6000000000000001
26081,Love Songs - Denmark,-1.7850000000000004
26082,Love Songs - Sweden,-1.06
26083,Love Story (Taylor’s Version) - Belgium,0.8750000000000001
26084,Love Story (Taylor’s Version) - Canada,-17.64
26085,Love Story (Taylor’s Version) - Denmark,0.7150000000000001
26086,Love Story (Taylor’s Version) - France,0.135
26087,Love Story (Taylor’s Version) - Ireland,-10.61
26088,Love Story (Taylor’s Version) - Italy,0.13
26089,Love Story (Taylor’s Version) - Sweden,1.0450000000000002
26090,Love Story (Taylor’s Version) - United Kingdom,-12.860000000000001
26091,Love Story - Canada,0.515
26092,Love Story - Ireland,3.6350000000000002
26093,Love Story - United Kingdom,1.8400000000000005
26094,Love The Way You Lie - Canada,0.33999999999999997
26095,Love The Way You Lie - Denmark,0.16
26096,Love The Way You Lie - Ireland,0.845
26097,Love The Way You Lie - Sweden,0.10000000000000003
26098,Love The Way You Lie - United Kingdom,1.7949999999999997
26099,Love Thing - Ireland,0.05
26100,Love Thru The Computer (feat. Justin Bieber) - Belgium,0.25
26101,Love Thru The Computer (feat. Justin Bieber) - Canada,-2.18
26102,Love Thru The Computer (feat. Justin Bieber) - Denmark,-0.03499999999999991
26103,Love Thru The Computer (feat. Justin Bieber) - Sweden,0.085
26104,Love To Dream - Canada,-0.00999999999999996
26105,Love To Dream - Ireland,0.29
26106,Love To Dream - United Kingdom,0.4649999999999999
26107,Love To Go - Belgium,14.564999999999996
26108,Love To Go - Denmark,0.02
26109,Love To Go - Sweden,0.58
26110,Love To Hate Me - Canada,-1.56
26111,Love To Hate Me - France,0.225
26112,Love To Hate Me - United Kingdom,0.42
26113,Love To Lay - Canada,0.075
26114,Love To Lose - Sweden,0.08999999999999996
26115,Love Tonight - David Guetta Remix Edit - Belgium,8.264999999999999
26116,Love Tonight - David Guetta Remix Edit - Denmark,8.445000000000002
26117,Love Tonight - David Guetta Remix Edit - France,2.4349999999999987
26118,Love Tonight - David Guetta Remix Edit - Ireland,15.600000000000001
26119,Love Tonight - David Guetta Remix Edit - Sweden,2.684999999999999
26120,Love Tonight - David Guetta Remix Edit - United Kingdom,15.774999999999999
26121,Love Tonight - Edit - Belgium,8.714999999999996
26122,Love Tonight - Edit - Canada,0.29000000000000004
26123,Love Tonight - Edit - Denmark,5.830000000000003
26124,Love Tonight - Edit - France,8.480000000000006
26125,Love Tonight - Edit - Ireland,3.9000000000000004
26126,Love Tonight - Edit - Italy,2.7950000000000017
26127,Love Tonight - Edit - Sweden,2.0949999999999998
26128,Love Tonight - Ireland,-2.375
26129,Love U Better (feat. Lil Wayne & The-Dream) - Canada,1.08
26130,Love U Better (feat. Lil Wayne & The-Dream) - Sweden,0.105
26131,Love You Again - Sweden,0.585
26132,Love You Better - Sweden,1.8900000000000001
26133,Love You Different (feat. BEAM) - Belgium,-0.044999999999999984
26134,Love You Different (feat. BEAM) - Canada,-6.25
26135,Love You Different (feat. BEAM) - Denmark,-6.04
26136,Love You Different (feat. BEAM) - Ireland,-1.645
26137,Love You Different (feat. BEAM) - Sweden,-0.12500000000000006
26138,Love You Different (feat. BEAM) - United Kingdom,-2.9400000000000004
26139,Love You For A Long Time - Canada,0.195
26140,Love You For A Long Time - Ireland,0.115
26141,Love You Goodbye - Ireland,0.17
26142,Love You Like That - Sweden,0.53
26143,Love You Right - Denmark,0.63
26144,Love You Right - Sweden,0.92
26145,Love You for That - United Kingdom,0.495
26146,Love Yourself - Belgium,6.910000000000002
26147,Love Yourself - Canada,0.9550000000000001
26148,Love Yourself - Denmark,-5.564999999999998
26149,Love Yourself - France,0.535
26150,Love Yourself - Ireland,9.944999999999999
26151,Love Yourself - Italy,14.075
26152,Love Yourself - Sweden,2.71
26153,Love Yourself - United Kingdom,15.225
26154,Love a Girl Right - Ireland,0.19
26155,Love a Girl Right - United Kingdom,0.31
26156,Love de moi - Belgium,0.5249999999999999
26157,Love de moi - France,-5.135000000000001
26158,Love of My Life (feat. Not3s & Young Adz) - United Kingdom,-0.8099999999999998
26159,Love on Me - Belgium,1.7450000000000006
26160,Love on Me - Denmark,0.01
26161,Love on Me - Ireland,-6.910000000000004
26162,Love on Me - Italy,8.9
26163,Love on Me - Sweden,2.9050000000000034
26164,Love on Me - United Kingdom,-10.549999999999999
26165,Love on the Weekend - Belgium,0.6499999999999999
26166,Love on the Weekend - Canada,0.09000000000000002
26167,Love on the Weekend - Denmark,-0.26999999999999996
26168,Love on the Weekend - Sweden,0.21000000000000002
26169,Love song - Canada,0.135
26170,Love song - Ireland,-0.024999999999999988
26171,Love song - Sweden,0.435
26172,Love song - United Kingdom,-1.1700000000000002
26173,Love story - Sweden,0.375
26174,Love to Go - Belgium,-5.104999999999999
26175,Love you - France,1.1199999999999999
26176,Love$ick (feat. A$AP Rocky) - Belgium,1.0450000000000002
26177,Love$ick (feat. A$AP Rocky) - Denmark,3.509999999999999
26178,Love$ick (feat. A$AP Rocky) - Ireland,1.6400000000000001
26179,Love$ick (feat. A$AP Rocky) - United Kingdom,2.915
26180,Love$ick - Belgium,1.5849999999999995
26181,Love$ick - Denmark,-2.6850000000000027
26182,Love$ick - Ireland,1.2050000000000003
26183,Love$ick - United Kingdom,2.975
26184,"Love, Peace and Prosperity - Ireland",0.325
26185,"Love, Peace and Prosperity - United Kingdom",-2.5600000000000005
26186,Loved By You (feat. Burna Boy) - Belgium,-0.27
26187,Loved By You (feat. Burna Boy) - Canada,-8.425
26188,Loved By You (feat. Burna Boy) - Denmark,-3.7550000000000003
26189,Loved By You (feat. Burna Boy) - Ireland,-2.3750000000000004
26190,Loved By You (feat. Burna Boy) - Sweden,-0.15999999999999998
26191,Loved By You (feat. Burna Boy) - United Kingdom,-4.095000000000001
26192,Lovefool - Belgium,2.5850000000000004
26193,Lovefool - France,6.99
26194,Lovefool - Ireland,0.14
26195,Lovefool - Italy,6.255000000000005
26196,Lovefool - Sweden,4.465
26197,Lovefool - United Kingdom,0.195
26198,Lovely - France,0.335
26199,Lovely Body - Belgium,0.36
26200,Lovely Day - Belgium,2.82
26201,Lovely Day - Canada,0.32999999999999996
26202,Lovely Day - France,0.07
26203,Lovely Day - Ireland,4.55
26204,Lovely Day - United Kingdom,8.314999999999998
26205,Lover (Remix) [feat. Shawn Mendes] - Belgium,1.005
26206,Lover (Remix) [feat. Shawn Mendes] - Canada,-4.305
26207,Lover (Remix) [feat. Shawn Mendes] - Denmark,-0.58
26208,Lover (Remix) [feat. Shawn Mendes] - Ireland,1.345000000000001
26209,Lover (Remix) [feat. Shawn Mendes] - Sweden,-0.12000000000000012
26210,Lover (Remix) [feat. Shawn Mendes] - United Kingdom,-1.9499999999999995
26211,Lover - Belgium,-10.225000000000003
26212,Lover - Canada,-13.429999999999996
26213,Lover - Denmark,-0.6599999999999999
26214,Lover - France,0.205
26215,Lover - Ireland,-7.834999999999998
26216,Lover - Italy,0.145
26217,"Lover - Recorded at Air Studios, London - Ireland",0.13
26218,Lover - Sweden,-6.789999999999999
26219,Lover - United Kingdom,-13.484999999999998
26220,Loverboy - Canada,-0.3850000000000004
26221,Lovers For The Weekend - Sweden,0.535
26222,Lovesick Girls - Belgium,0.13999999999999985
26223,Lovesick Girls - Canada,-8.145
26224,Lovesick Girls - Denmark,0.09000000000000001
26225,Lovesick Girls - France,-0.44
26226,Lovesick Girls - Ireland,-1.115
26227,Lovesick Girls - Italy,0.33999999999999997
26228,Lovesick Girls - Sweden,-0.10499999999999994
26229,Lovesick Girls - United Kingdom,-1.3900000000000001
26230,Lovesong - Denmark,-7.975000000000009
26231,Lovin' Every Minute - Sweden,0.49
26232,Lovin' On You - Canada,-0.4650000000000001
26233,Loving Myself (feat. Raphaella) - Belgium,4.954999999999999
26234,Lovin’ Me (feat. Phoebe Bridgers) - Canada,0.030000000000000047
26235,Lovin’ Me (feat. Phoebe Bridgers) - Ireland,0.27
26236,Lovin’ Me (feat. Phoebe Bridgers) - United Kingdom,0.15
26237,Lové (feat. Gradur) - Belgium,-1.1699999999999997
26238,Lové (feat. Gradur) - France,-11.105000000000008
26239,Lové - France,0.06
26240,Low (feat. T-Pain) - Belgium,0.08499999999999999
26241,Low (feat. T-Pain) - Canada,0.62
26242,Low (feat. T-Pain) - Ireland,0.62
26243,Low (feat. T-Pain) - United Kingdom,1.355
26244,Low - Edit - Italy,0.195
26245,Low Key (feat. Tyga) - Denmark,0.245
26246,Low Life (feat. The Weeknd) - Canada,4.975
26247,Low Life - Denmark,1.125
26248,Low Life - Sweden,0.555
26249,Lowietse - Belgium,0.015
26250,Lowkey - Sweden,1.1050000000000004
26251,Loyaal Voor Het Spelletje 2 - Belgium,0.3
26252,Loyal (feat. Kizz Daniel & Kranium) - Sweden,0.405
26253,Loyal - Belgium,0.45
26254,Loyal - Denmark,-1.22
26255,Loyal - France,-0.9749999999999996
26256,"Loyal To A Fault (feat. Bryson Tiller, Lil Durk) - Canada",0.42
26257,Loyal to Me - Ireland,0.455
26258,Loyal to Me - United Kingdom,0.685
26259,Loyalty - Sweden,0.37
26260,Loyalty Before Royalty - Canada,0.315
26261,Loyer - France,0.575
26262,Lucciole - Italy,6.570000000000002
26263,Luce (Tramonti A Nord Est) (feat. La rappresentante di lista) - Italy,0.55
26264,Luce a Roma (feat. Side Baby) - Italy,-8.884999999999998
26265,Luci d'America - Italy,-0.9500000000000006
26266,Lucia - Sweden,1.565
26267,Lucia hon kommer - Sweden,0.44
26268,"Lucia, ""Så mörk är natten"" - Sweden",0.11
26269,Lucid Dreams - Belgium,26.37499999999995
26270,Lucid Dreams - Canada,72.61000000000006
26271,Lucid Dreams - Denmark,18.770000000000007
26272,Lucid Dreams - France,21.470000000000013
26273,Lucid Dreams - Ireland,17.119999999999973
26274,Lucid Dreams - Italy,6.009999999999998
26275,Lucid Dreams - Sweden,4.479999999999989
26276,Lucid Dreams - United Kingdom,46.39500000000002
26277,Lucifer - Belgium,1.8950000000000002
26278,Lucifero (prod. Yazee) - Italy,-3.735
26279,Lucifero - Italy,0.14
26280,Lucifina - Denmark,0.65
26281,Lucille - Ireland,0.465
26282,Lucky I Was Loved - Ireland,0.59
26283,Lucky Me - Canada,0.48
26284,Lucky Strike - Belgium,0.345
26285,Lucky Strike - Denmark,0.43
26286,Lucky Strike - Ireland,0.3
26287,Lucky Strike - Italy,0.09
26288,Lucky Strike - Sweden,0.55
26289,Lucky Strike - United Kingdom,0.185
26290,Lucky You (feat. Joyner Lucas) - Belgium,-9.94
26291,Lucky You (feat. Joyner Lucas) - Canada,-12.405
26292,Lucky You (feat. Joyner Lucas) - Denmark,-12.619999999999989
26293,Lucky You (feat. Joyner Lucas) - France,-5.7250000000000005
